exercise_id,title_en,title_ru,group,primary_muscles,equipment_id,difficulty,missing_version,existing_reference_clip
ea_cable_one_arm_bent_over_row,Cable One Arm Bent Over Row,Тяга одной рукой в наклоне в блоке,Back,lats,cable_machine,beginner,female,exercises/men/Back/Cable One Arm Bent over Row.mp4
ea_cable_one_arm_lat_pulldown,Cable One Arm Lat Pulldown,Тяга верхнего блока одной рукой,Back,lats,lat_pulldown,beginner,female,exercises/men/Back/Cable one arm lat pulldown.mp4
ea_cable_palm_rotational_row,Cable Palm Rotational Row,Тяга на блоке с вращением ладони,Back,lats; traps,cable_machine,beginner,female,exercises/men/Back/cable palm rotational row.mp4
ea_cable_pulldown,Cable Pulldown,Тяга верхнего блока,Back,lats,lat_pulldown,beginner,female,exercises/men/Back/Cable Pulldown.mp4
ea_cable_pulldown_pro_lat_bar,Cable Pulldown (pro Lat Bar),Тяга верхнего блока (Pro Lat Bar),Back,lats,lat_pulldown,beginner,female,exercises/men/Back/Cable Pulldown (pro lat bar).mp4
ea_cable_pushdown_straight_arm,Cable Pushdown (straight Arm),Разгибание рук на блоке (прямыми руками),Back,lats,cable_machine,beginner,female,exercises/men/Back/Cable Pushdown (straight arm).mp4
ea_cable_rear_pulldown,Cable Rear Pulldown,Тяга верхнего блока за голову,Back,lats,lat_pulldown,beginner,female,exercises/men/Back/Cable rear Pulldown.mp4
ea_cable_reverse_grip_straight_back_seated_high_row,Cable Reverse Grip Straight Back Seated High Row,Тяга верхнего блока обратным хватом сидя с прямой спиной,Back,lats; traps,lat_pulldown,beginner,female,exercises/men/Back/cable reverse grip straight back seated high row.mp4
ea_cable_seated_one_arm_alternate_row,Cable Seated One Arm Alternate Row,Попеременная тяга одной рукой сидя на блоке,Back,lats,cable_machine,beginner,female,exercises/men/Back/Cable Seated One Arm Alternate Row.mp4
ea_cable_seated_row,Cable Seated Row,Тяга сидя на блоке,Back,lats,cable_machine,beginner,female,exercises/men/Back/Cable seated row.mp4
ea_cable_seated_supine_grip_row,Cable Seated Supine Grip Row,Тяга сидя на блоке обратным хватом,Back,lats,cable_machine,beginner,female,exercises/men/Back/Cable Seated Supine grip Row.mp4
ea_cable_seated_on_floor_row,Cable Seated on Floor Row,Тяга сидя на полу на блоке,Back,lats,cable_machine,beginner,female,exercises/men/Back/Cable Seated on Floor Row.mp4
ea_cable_straight_arm_pulldown,Cable Straight Arm Pulldown,Тяга прямыми руками на блоке,Back,lats,cable_machine,beginner,female,exercises/men/Back/Cable Straight Arm Pulldown.mp4
ea_cable_twin_handle_parallel_grip_lat_pulldown,Cable Twin Handle Parallel Grip Lat Pulldown,Тяга верхнего блока с двойными рукоятками параллельным хватом,Back,lats,cable_machine,beginner,female,exercises/men/Back/Cable Twin Handle Parallel Grip Lat Pulldown.mp4
ea_cable_twisting_pull,Cable Twisting Pull,Тяга на блоке с поворотом,Back,lats,cable_machine,beginner,female,exercises/men/Back/Cable Twisting Pull.mp4
ea_cable_underhand_pulldown_wide_grips,Cable Underhand Pulldown Wide Grips,Тяга верхнего блока обратным широким хватом,Back,lats; traps,lat_pulldown,beginner,female,exercises/men/Back/Cable Underhand Pulldown Wide Grips.mp4
ea_chin_up,Chin Up,Подтягивание обратным хватом,Back,biceps; back,pullup_bar,beginner,female,exercises/men/Back/chin up.mp4
ea_chin_up_reverse_close_grip,Chin Up Reverse Close Grip,Подтягивание обратным узким хватом,Back,biceps; back,pullup_bar,beginner,female,exercises/men/Back/chin up reverse close grip.mp4
ea_chin_up_reverse_normal_grip,Chin Up Reverse Normal Grip,Подтягивание обратным обычным хватом,Back,biceps; back,pullup_bar,beginner,female,exercises/men/Back/chin up reverse normal grip.mp4
ea_chin_up_reverse_wide_grip,Chin Up Reverse Wide Grip,Подтягивание обратным широким хватом,Back,biceps; back,pullup_bar,beginner,female,exercises/men/Back/chin up reverse wide grip.mp4
ea_chin_ups_narrow_parallel_grip,Chin Ups (narrow Parallel Grip),Подтягивания узким параллельным хватом,Back,biceps; back,pullup_bar,beginner,female,exercises/men/Back/Chin ups (narrow parallel grip).mp4
ea_chin_up_isometric_and_negative,Chin-up (isometric and Negative),Подтягивание обратным хватом (изометрическое и негативное),Back,biceps; back,pullup_bar,beginner,female,exercises/men/Back/Chin-up (isometric and negative).mp4
ea_commando_pull_up,Commando Pull-up,Подтягивания коммандос,Back,back; biceps,squat_rack,beginner,female,exercises/men/Back/Commando Pull-up.mp4
ea_dumbbell_bent_arm_pullover,Dumbbell Bent Arm Pullover,Пуловер с гантелью согнутыми руками,Back,chest,bench_press,beginner,female,exercises/men/Back/Dumbbell Bent Arm Pullover.mp4
ea_dumbbell_bent_over_reverse_row,Dumbbell Bent-over Reverse Row,Обратная тяга гантелей в наклоне,Back,lats; traps,dumbbell,beginner,female,exercises/men/Back/Dumbbell Bent-Over Reverse Row.mp4
ea_dumbbell_hammer_grip_incline_bench_two_arm_row,Dumbbell Hammer Grip Incline Bench Two Arm Row,Тяга гантелей молотковым хватом на наклонной скамье двумя руками,Back,traps; lats,bench_press,beginner,female,exercises/men/Back/Dumbbell Hammer Grip Incline Bench Two Arm Row.mp4
ea_dumbbell_incline_row,Dumbbell Incline Row,Тяга гантелей в наклоне на наклонной скамье,Back,traps; lats,bench_press,beginner,female,exercises/men/Back/Dumbbell Incline Row.mp4
ea_dumbbell_one_arm_row_rack_support,Dumbbell One Arm Row (rack Support),Тяга гантели одной рукой с опорой на стойку,Back,lats,squat_rack,beginner,female,exercises/men/Back/Dumbbell One Arm Row (rack support).mp4
ea_dumbbell_pullover,Dumbbell Pullover,Пуловер с гантелью,Back,chest; lats,bench_press,beginner,female,exercises/men/Back/Dumbbell Pullover.mp4
ea_dumbbell_pullover_version_2,Dumbbell Pullover (version 2),Пуловер с гантелью (вариант 2),Back,chest; lats,bench_press,beginner,female,exercises/men/Back/Dumbbell Pullover (VERSION 2).mp4
ea_dumbbell_pullover_on_floor,Dumbbell Pullover on Floor,Пуловер с гантелью на полу,Back,chest; lats,dumbbell,beginner,female,exercises/men/Back/Dumbbell Pullover on floor.mp4
ea_dumbbell_renegade_row,Dumbbell Renegade Row,Тяга гантели в планке (Renegade Row),Back,lats; shoulders,dumbbell,beginner,female,exercises/men/Back/Dumbbell Renegade Row.mp4
ea_dumbbell_romanian_deadlift,Dumbbell Romanian Deadlift,Румынская тяга с гантелями,Back,hamstrings; glutes,dumbbell,beginner,female,exercises/men/Back/Dumbbell Romanian Deadlift.mp4
ea_dumbbells_bent_over_row,Dumbbells Bent Over Row,Тяга гантелей в наклоне,Back,lats; traps,dumbbell,beginner,female,exercises/men/Back/dumbbells bent over row.mp4
ea_dumbbells_bent_over_row_pronated_grip,Dumbbells Bent Over Row Pronated Grip,Тяга гантелей в наклоне пронированным хватом,Back,lats,dumbbell,beginner,female,exercises/men/Back/dumbbells bent over row pronated grip.mp4
ea_dumbbells_plank_to_alternating_row,Dumbbells Plank to Alternating Row,Планка с попеременной тягой гантелей,Back,lats; core,dumbbell,beginner,female,exercises/men/Back/dumbbells plank to alternating row.mp4
ea_dumbbells_single_arm_row,Dumbbells Single Arm Row,Тяга гантели одной рукой,Back,lats,bench_press,beginner,female,exercises/men/Back/dumbbells single arm row.mp4
ea_elbow_lift_reverse_push_up,Elbow Lift Reverse Push Up,Обратные отжимания с подъёмом локтей,Back,traps,bench_press,beginner,female,exercises/men/Back/Elbow Lift Reverse Push Up.mp4
ea_exercise_ball_back_extension_with_hands_behind_head,Exercise Ball Back Extension with Hands Behind Head,Разгибание спины на фитболе с руками за головой,Back,lower_back,stability_ball,beginner,female,exercises/men/Back/Exercise Ball Back Extension With Hands Behind Head.mp4
ea_good_morning_resistance_band,Good Morning Resistance Band,Наклоны «Доброе утро» с резиновой лентой,Back,hamstrings; glutes,resistance_bands,beginner,female,exercises/men/Back/good morning resistance band.mp4
ea_good_mornings_barbell,Good Mornings Barbell,Наклоны «Доброе утро» со штангой,Back,lower_back; hamstrings,barbell,beginner,female,exercises/men/Back/good mornings barbell.mp4
ea_good_mornings_dumbbells,Good Mornings Dumbbells,Наклоны «Доброе утро» с гантелями,Back,lower_back; hamstrings,dumbbell,beginner,female,exercises/men/Back/good mornings dumbbells.mp4
ea_good_mornings_kettlebell,Good Mornings Kettlebell,Наклоны «Доброе утро» с гирей,Back,lower_back; hamstrings,kettlebell,beginner,female,exercises/men/Back/good mornings kettlebell.mp4
ea_inverted_rows_on_smith_machine,Inverted Rows on Smith Machine,Обратные тяги в машине Смита,Back,lats; traps,smith_machine,beginner,female,exercises/men/Back/inverted rows on smith machine.mp4
ea_kettlebell_sumo_deadlift,Kettlebell Sumo Deadlift,Сумо становая тяга с гирей,Back,quads; glutes; adductors,kettlebell,beginner,female,exercises/men/Back/Kettlebell Sumo Deadlift.mp4
ea_kettlebell_sumo_deadlift_with_high_pull,Kettlebell Sumo Deadlift with High Pull,Сумо становая тяга с гирей и протяжкой,Back,quads; glutes; adductors; shoulders,kettlebell,beginner,female,exercises/men/Calisthenics-Cardio-Plyo-Functional/Kettlebell Sumo Deadlift with High Pull.mp4
ea_landmine_row,Landmine Row,Тяга с Landmine,Back,lats; traps,barbell,beginner,female,exercises/men/Back/Landmine row.mp4
ea_lat_pull_down_close_grip,Lat Pull Down Close Grip,Тяга верхнего блока узким хватом,Back,lats,lat_pulldown,beginner,female,exercises/men/Back/lat pull down close grip.mp4
ea_lat_pull_down_normal_grip,Lat Pull Down Normal Grip,Тяга верхнего блока обычным хватом,Back,lats,lat_pulldown,beginner,female,exercises/men/Back/lat pull down normal grip.mp4
ea_lat_pull_down_wide_grip,Lat Pull Down Wide Grip,Тяга верхнего блока широким хватом,Back,lats,lat_pulldown,beginner,female,exercises/men/Back/lat pull down wide grip.mp4
ea_lying_back_extension,Lying Back Extension,Разгибание спины лежа,Back,lower_back,,beginner,female,exercises/men/Back/lying back extension.mp4
ea_prone_bench_row_barbell_pronate_grip,Prone Bench Row Barbell Pronate Grip,Тяга штанги лёжа на наклонной скамье пронированным хватом,Back,lats,bench_press,beginner,female,exercises/men/Back/prone bench row barbell pronate grip.mp4
ea_prone_bench_row_barbell_reverse_grip,Prone Bench Row Barbell Reverse Grip,Тяга штанги лёжа на наклонной скамье обратным хватом,Back,lats,bench_press,beginner,female,exercises/men/Back/Prone bench row barbell reverse grip.mp4
ea_prone_bench_row_dumbbells,Prone Bench Row Dumbbells,Тяга гантелей лёжа на наклонной скамье,Back,lats,bench_press,beginner,female,exercises/men/Back/prone bench row dumbbells.mp4
ea_prone_bench_row_dumbbells_pronated_grip,Prone Bench Row Dumbbells Pronated Grip,Тяга гантелей лёжа на наклонной скамье пронированным хватом,Back,lats,bench_press,beginner,female,exercises/men/Back/prone bench row dumbbells pronated grip.mp4
ea_prone_bench_row_dumbbells_supinated_grip,Prone Bench Row Dumbbells Supinated Grip,Тяга гантелей лёжа на наклонной скамье супинированным хватом,Back,lats,bench_press,beginner,female,exercises/men/Back/prone bench row dumbbells supinated grip.mp4
ea_pull_up_normal_grip,Pull Up Normal Grip,Подтягивание обычным хватом,Back,lats; biceps,pullup_bar,beginner,female,exercises/men/Back/pull up normal grip.mp4
ea_pull_up_wide_grip,Pull Up Wide Grip,Подтягивание широким хватом,Back,lats; biceps,pullup_bar,beginner,female,exercises/men/Back/pull up wide grip.mp4
ea_pull_up_wide_grip_front_view,Pull Up Wide Grip Front View,Подтягивание широким хватом (вид спереди),Back,lats; biceps,pullup_bar,beginner,female,exercises/men/Back/pull up wide grip front view.mp4
ea_resistance_band_cable_row,Resistance Band - Cable Row,Тяга с резиновой лентой,Back,lats; traps,resistance_bands,beginner,female,exercises/men/Back/resistance band - cable row.mp4
