id,title,sheet_claim,equipment_seen,confidence,matches_sheet_claim,registry_machine,status,note
ea_barbell_bent_over_row_supinated_grip,Barbell Bent Over Row Supinated Grip,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_bicep_curl_close_grip,Barbell Bicep Curl Close Grip,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_bicep_curl_normal_grip,Barbell Bicep Curl Normal Grip,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_bicep_curl_wide_grip,Barbell Bicep Curl Wide Grip,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_biceps_curl,Barbell Biceps Curl,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_box_squat,Barbell Box Squat,Barbell,"Barbell, Plyo box",1.0,True,Squat rack,resolved,
ea_barbell_bulgarian_split_squat,Barbell Bulgarian Split Squat,Barbell,"Barbell, Weight plates, Weight bench",1.0,True,Barbell,resolved,
ea_barbell_bulgarian_split_squat_left_front_back_view,Barbell Bulgarian Split Squat Left Front-back View,Barbell,"Barbell, Plyo box",1.0,True,Barbell,resolved,
ea_barbell_bulgarian_split_squat_left_side_view,Barbell Bulgarian Split Squat Left Side View,Barbell,"Barbell, Plyo box",1.0,True,Barbell,resolved,
ea_barbell_calf_jump,Barbell Calf Jump,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_clean_and_jerk,Barbell Clean and Jerk,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_clean_and_jerk_split_squat,Barbell Clean and Jerk Split Squat,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_clean_and_press,Barbell Clean and Press,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_clean_deadlift,Barbell Clean Deadlift,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_clean_grip_front_squat,Barbell Clean Grip Front Squat,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_clean_pull,Barbell Clean Pull,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_close_grip_press,Barbell Close Grip Press,Barbell,"Barbell, Weight bench, Weight plates",1.0,True,Weight bench,resolved,
ea_barbell_coan_deadlift,Barbell Coan Deadlift,,barbell,1.0,,Barbell,resolved,
ea_barbell_curl,Barbell Curl,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_curtsy_lunges,Barbell Curtsy Lunges,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_deadlift,Barbell Deadlift,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_deadlift_360_degrees,Barbell Deadlift 360 Degrees,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_deadlift_front_pov,Barbell Deadlift (front POV),Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_deadlift_high_pull,Barbell Deadlift High Pull,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_deadlift_side_pov,Barbell Deadlift (side POV),Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_decline_shrug,Barbell Decline Shrug,Barbell,"Barbell, Weight bench",1.0,True,Weight bench,resolved,
ea_barbell_drag_biceps_curl,Barbell Drag Biceps Curl,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_drag_curl,Barbell Drag Curl,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_feet_elevated_figure_four_glute_bridge,Barbell Feet Elevated Figure Four Glute Bridge,"Barbell, Box","Barbell, Box",1.0,True,Barbell,resolved,
ea_barbell_feet_elevated_glute_bridge,Barbell Feet Elevated Glute Bridge,"Barbell, Box","Barbell, Box",1.0,True,Barbell,resolved,
ea_barbell_feet_elevated_single_leg_glute_bridge,Barbell Feet Elevated Single Leg Glute Bridge,"Barbell, Box","Barbell, Weight plates, Box",1.0,True,Barbell,resolved,
ea_barbell_feet_elevated_staggered_glute_bridge,Barbell Feet Elevated Staggered Glute Bridge,"Barbell, Box","Barbell, Box",1.0,True,Barbell,resolved,
ea_barbell_floor_chest_press,Barbell Floor Chest Press,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_front_bench_squat,Barbell Front Bench Squat,Barbell,"Barbell, Weight Plates, Bench",1.0,True,Bench (flat / adjustable),resolved,
ea_barbell_front_chest_bench_squat,Barbell Front Chest Bench Squat,Barbell,"Barbell, Weight plates, Weight bench",1.0,True,Weight bench,resolved,
ea_barbell_front_chest_lunges,Barbell Front Chest Lunges,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_front_chest_squat,Barbell Front Chest Squat,Barbell,Barbell,1.0,True,Squat rack,resolved,
ea_barbell_front_lunges_with_small_pause,Barbell Front Lunges with Small Pause,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_front_rack_lunge,Barbell Front Rack Lunge,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_front_squats,Barbell Front Squats,Barbell,Barbell,1.0,True,Squat rack,resolved,
ea_barbell_full_clean,Barbell Full Clean,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_full_squat,Barbell Full Squat,Barbell,Barbell,1.0,True,Squat rack,resolved,
ea_barbell_full_squat_back,Barbell Full Squat(back),Barbell,Barbell,1.0,True,Squat rack,resolved,
ea_barbell_full_squat_side_pov,Barbell Full Squat Side Pov,Barbell,Barbell,1.0,True,Squat rack,resolved,
ea_barbell_full_squat_wide,Barbell Full Squat Wide,Barbell,Barbell,1.0,True,Squat rack,resolved,
ea_barbell_full_squat_with_rack,Barbell Full Squat(with Rack),Barbell,"Smith machine, barbell, weight plates",1.0,True,Smith machine,resolved,
ea_barbell_full_zercher_squat,Barbell Full Zercher Squat,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_glute_bridge,Barbell Glute Bridge,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_glute_bridge_hands_on_bar,Barbell Glute Bridge (hands on Bar),Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_good_morning,Barbell Good Morning,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_hang_clean,Barbell Hang Clean,,barbell and weight plates,1.0,,Barbell,resolved,
ea_barbell_hip_thrust,Barbell Hip Thrust,Barbell,"Barbell, weight plates, weight bench, plyo box",1.0,True,Weight bench,resolved,
ea_barbell_hooklying_bench_press,Barbell Hooklying Bench Press,,"Barbell, Weight plates, Weight bench",1.0,,Weight bench,resolved,
ea_barbell_hooklying_bench_press_close_elbows,Barbell Hooklying Bench Press Close Elbows,,Barbell and weight bench,1.0,,Weight bench,resolved,
ea_barbell_incline_shoulders_press,Barbell Incline Shoulders Press,Barbell,"Barbell, Weight Plates, Weight Bench",1.0,True,Weight bench,resolved,
ea_barbell_incline_shoulders_press_inside_squat_cage,Barbell Incline Shoulders Press (inside Squat Cage),Barbell,"Barbell, Squat Cage, Weight Bench, Weight Plates",1.0,True,Squat rack,resolved,
ea_barbell_inclined_bench_press,Barbell Inclined Bench Press,Barbell,"Barbell, Weight bench",1.0,True,Weight bench,resolved,
ea_barbell_jefferson_split_squat,Barbell Jefferson Split Squat,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_jefferson_squat,Barbell Jefferson Squat,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_jm_bench_press,Barbell JM Bench Press,Barbell,"Barbell, Weight bench, Weight plates",1.0,True,Weight bench,resolved,
ea_barbell_jump_shrug,Barbell Jump Shrug,,barbell,1.0,,Barbell,resolved,
ea_barbell_jump_squat,Barbell Jump Squat,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_kas_glute_bridge,Barbell KAS Glute Bridge,Barbell,"Barbell, Plyo box",1.0,True,Barbell,resolved,
ea_barbell_kneeling_squat,Barbell Kneeling Squat,Barbell,"Barbell, Weight plates, Weight bench",1.0,True,Weight bench,resolved,
ea_barbell_landmine_chest_press,Barbell Landmine Chest Press,,"Barbell, Weight plate, Landmine attachment",1.0,,Barbell,resolved,
ea_barbell_landmine_side_bend,Barbell Landmine Side Bend,,barbell,1.0,,Barbell,resolved,
ea_barbell_lap_curl,Barbell Lap Curl,Barbell,"Barbell, Weight bench",1.0,True,Weight bench,resolved,
ea_barbell_larsen_bench_press,Barbell Larsen Bench Press,,"Barbell, Weight plates, Weight bench",1.0,,Weight bench,resolved,
ea_barbell_lateral_lunges,Barbell Lateral Lunges,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_long_landmine_row,Barbell Long Landmine Row,,"barbell, weight plates",1.0,,Barbell,resolved,
ea_barbell_low_bar_squat,Barbell Low Bar Squat,Barbell,Barbell,1.0,True,Squat rack,resolved,
ea_barbell_lunges,Barbell Lunges,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_lunges_on_the_spot,Barbell Lunges on the Spot,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_lying_extension,Barbell Lying Extension,Barbell,"Barbell, Weight bench",1.0,True,Weight bench,resolved,
ea_barbell_lying_row,Barbell Lying Row,Barbell,"Barbell, Weight bench",1.0,True,Weight bench,resolved,
ea_barbell_lying_triceps_extension,Barbell Lying Triceps Extension,Barbell,"Barbell, Weight bench",1.0,True,Weight bench,resolved,
ea_barbell_lying_triceps_skull_crusher,Barbell Lying Triceps Skull Crusher,Barbell,"Barbell, Weight bench",1.0,True,Weight bench,resolved,
ea_barbell_lying_triceps_skull_crushers,Barbell Lying Triceps Skull Crushers,Barbell,"Barbell, Weight bench",1.0,True,Weight bench,resolved,
ea_barbell_meadows_row,Barbell Meadows Row,,"barbell, weight plates",1.0,,Barbell,resolved,
ea_barbell_muscle_clean,Barbell Muscle Clean,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_narrow_stance_full_squat,Barbell Narrow Stance Full Squat,Barbell,Barbell,1.0,True,Squat rack,resolved,
ea_barbell_narrow_stance_squat,Barbell Narrow Stance Squat,Barbell,Barbell,1.0,True,Squat rack,resolved,
ea_barbell_one_arm_single_deadlift,Barbell One Arm Single Deadlift,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_one_leg_hip_thrust,Barbell One Leg Hip Thrust,Barbell,"Barbell, Weight plates, Weight bench",1.0,True,Weight bench,resolved,
ea_barbell_overhead_lunges,Barbell Overhead Lunges,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_overhead_shrug,Barbell Overhead Shrug,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_overhead_squat,Barbell Overhead Squat,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_palm_down_wrist_curl_over_a_bench,Barbell Palm Down Wrist Curl Over a Bench,Barbell,"Barbell, Weight bench",1.0,True,Weight bench,resolved,
ea_barbell_pause_incline_bench_press,Barbell Pause Incline Bench Press,Barbell,"Barbell, Weight Bench",1.0,True,Weight bench,resolved,
ea_barbell_pause_lunge,Barbell Pause Lunge,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_pendlay_row,Barbell Pendlay Row,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_power_clean,Barbell Power Clean,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_power_clean_from_blocks,Barbell Power Clean From Blocks,Barbell,"Barbell, Weight plates, Blocks",1.0,True,Barbell,resolved,
ea_barbell_power_jerk,Barbell Power Jerk,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_power_snatch,Barbell Power Snatch,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_preacher_curl,Barbell Preacher Curl,Barbell,"Barbell, Preacher curl bench",1.0,True,Preacher curl bench,resolved,
ea_barbell_press_under,Barbell Press Under,,barbell,1.0,,Barbell,resolved,
ea_barbell_pullover_to_triceps_extension,Barbell Pullover to Triceps Extension,Barbell,"Barbell, Weight bench",1.0,True,Weight bench,resolved,
ea_barbell_push_bent_over_row,Barbell Push Bent Over Row,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_quarter_squat,Barbell Quarter Squat,Barbell,Barbell,1.0,True,Squat rack,resolved,
ea_barbell_rack_pull,Barbell Rack Pull,Barbell,"Barbell, Weight plates, Squat rack",1.0,True,Squat rack,resolved,
ea_barbell_rear_delt_raise,Barbell Rear Delt Raise,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_rear_lunge_on_box,Barbell Rear Lunge on Box,Barbell,"Barbell, Weight plates, Box",1.0,True,Barbell,resolved,
ea_barbell_rear_lunges,Barbell Rear Lunges,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_reverse_biceps_curl,Barbell Reverse Biceps Curl,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_reverse_close_grip_bench_press,Barbell Reverse Close Grip Bench Press,Barbell,"Barbell, Weight Bench",1.0,True,Weight bench,resolved,
ea_barbell_reverse_deadlift,Barbell Reverse Deadlift,,barbell,1.0,,Barbell,resolved,
ea_barbell_reverse_grip_bench_press,Barbell Reverse Grip Bench Press,Barbell,"Barbell, weight bench, weight plates",1.0,True,Weight bench,resolved,
ea_barbell_reverse_grip_bent_over_row,Barbell Reverse Grip Bent Over Row,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_reverse_spider_curl,Barbell Reverse Spider Curl,Barbell,"Barbell, Weight bench",1.0,True,Weight bench,resolved,
ea_barbell_rollout,Barbell Rollout,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_seated_behind_neck_military_press,Barbell Seated Behind Neck Military Press,Barbell,"Barbell, Weight bench",1.0,True,Weight bench,resolved,
ea_barbell_seated_concentration_biceps_curl,Barbell Seated Concentration Biceps Curl,Barbell,"Barbell, Weight bench",1.0,True,Weight bench,resolved,
ea_barbell_seated_good_morning,Barbell Seated Good Morning,Barbell,"Barbell, Weight plates, Weight bench",1.0,True,Weight bench,resolved,
ea_barbell_seated_military_press,Barbell Seated Military Press,Barbell,"Barbell, Weight plates, Squat rack, Weight bench",1.0,True,Squat rack,resolved,
ea_barbell_seated_on_knee_calve_raises,Barbell Seated on Knee Calve Raises,Barbell,"Barbell, Weight bench",1.0,True,Weight bench,resolved,
ea_barbell_seated_overhead_press,Barbell Seated Overhead Press,Barbell,"Barbell, Weight bench",1.0,True,Weight bench,resolved,
ea_barbell_seated_overhead_triceps_press,Barbell Seated Overhead Triceps Press,Barbell,"Barbell, Weight plates, Weight bench",1.0,True,Weight bench,resolved,
ea_barbell_seated_twist,Barbell Seated Twist,Barbell,"Barbell, Weight bench",1.0,True,Weight bench,resolved,
ea_barbell_seated_twist_on_exercise_ball,Barbell Seated Twist on Exercise Ball,Barbell,"Barbell, Stability ball, Weight plates",1.0,True,Barbell,resolved,
ea_barbell_shrugs,Barbell Shrugs,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_side_bends,Barbell Side Bends,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_side_split_squat,Barbell Side Split Squat,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_side_step_up,Barbell Side Step Up,"Box, Barbell","Barbell, Box",1.0,True,Barbell,resolved,
ea_barbell_silverback_shrug,Barbell Silverback Shrug,,barbell,1.0,,Barbell,resolved,
ea_barbell_single_arm_biceps_curl,Barbell Single Arm Biceps Curl,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_single_leg_deadlift,Barbell Single Leg Deadlift,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_single_leg_split_squat,Barbell Single Leg Split Squat,Barbell,"Barbell, Weight plates, Weight bench",1.0,True,Weight bench,resolved,
ea_barbell_situp,Barbell Situp,,barbell,1.0,,Barbell,resolved,
ea_barbell_smith_chest_press,Barbell Smith Chest Press,Smith machine,"Smith machine, weight bench, weight plates",1.0,True,Smith machine,resolved,
ea_barbell_snatch,Barbell Snatch,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_snatch_balance,Barbell Snatch Balance,Barbell,"Barbell, Weight plates",1.0,True,Barbell,resolved,
ea_barbell_snatch_deadlift_close_grip,Barbell Snatch Deadlift Close Grip,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_snatch_deadlift_wide_grip,Barbell Snatch Deadlift Wide Grip,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_snatch_from_blocks,Barbell Snatch From Blocks,Barbell,"Barbell, Weight plates, Blocks",1.0,True,Barbell,resolved,
ea_barbell_snatch_pull,Barbell Snatch Pull,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_split_clean,Barbell Split Clean,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_split_jerk,Barbell Split Jerk,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_split_squat,Barbell Split Squat,Barbell,Barbell,1.0,True,Squat rack,resolved,
ea_barbell_spoto_press,Barbell Spoto Press,,"Barbell, Weight plates, Weight bench",1.0,,Weight bench,resolved,
ea_barbell_squat_back_pov,Barbell Squat Back POV,,barbell and weight plates,1.0,,Squat rack,resolved,
ea_barbell_squat_to_grass,Barbell Squat to Grass,Barbell,Barbell,1.0,True,Squat rack,resolved,
ea_barbell_squat_with_2_sec_hold,Barbell Squat with 2 Sec Hold,Barbell,Barbell,1.0,True,Squat rack,resolved,
ea_barbell_staggered_deadlift,Barbell Staggered Deadlift,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_standing_back_wrist_curl,Barbell Standing Back Wrist Curl,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_standing_close_grip_curl,Barbell Standing Close Grip Curl,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_standing_close_grip_military_press,Barbell Standing Close Grip Military Press,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_standing_concentration_curl,Barbell Standing Concentration Curl,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_standing_leg_calf_raises,Barbell Standing Leg Calf Raises,Barbell,"Barbell, Weight plates, Step platform",1.0,True,Barbell,resolved,
ea_barbell_standing_military_press,Barbell Standing Military Press,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_standing_overhead_triceps_extension,Barbell Standing Overhead Triceps Extension,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_standing_shoulder_press,Barbell Standing Shoulder Press,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_standing_twist,Barbell Standing Twist,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_standing_wide_grip_biceps_curls,Barbell Standing Wide Grip Biceps Curls,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_standing_wide_grip_military_press,Barbell Standing Wide Grip Military Press,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_step_up_balance_on_box,Barbell Step Up Balance on Box,Barbell,"Barbell, Plyo box",1.0,True,Barbell,resolved,
ea_barbell_step_up_on_bench,Barbell Step Up on Bench,Barbell,"Barbell, Weight plates, Bench",1.0,True,Barbell,resolved,
ea_barbell_stiff_leg_deadlift,Barbell Stiff Leg Deadlift,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_straight_leg_deadlift,Barbell Straight Leg Deadlift,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_sumo_deadlift,Barbell Sumo Deadlift,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_sumo_romanian_deadlift,Barbell Sumo Romanian Deadlift,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_thruster,Barbell Thruster,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_underhand_bent_over_row,Barbell Underhand Bent Over Row,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_wide_bench_press,Barbell Wide Bench Press,Barbell,"Barbell, Weight bench",1.0,True,Weight bench,resolved,
ea_barbell_wide_grip_biceps_curl,Barbell Wide Grip Biceps Curl,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_barbell_wide_grip_upright_row,Barbell Wide Grip Upright Row,Barbell,Barbell,1.0,True,Barbell,resolved,
