exercise_id,title_en,title_ru,equipment_id,equipment_label,muscles_n,primary_muscles_n,difficulty,duration_min,has_purpose_en,has_purpose_ru,steps_n,contraindications_n,contraindications,video_men,video_girl,poster_men,poster_girl,pose_target_id,form_check_supported,is_stretch,vendor_group,quarantined,summary_eq_steps0_en,summary_eq_steps0_ru,summary_cluster_size,steps_cluster_size,data_quality_status
ea_air_swing_running,Air Swing Running,Махи руками в беге,outdoor_air_walker,Dip Bars,0,0,beginner,10,True,True,5,4,ankle|hip|knee|lower_back,exercises/men/Calisthenics-Cardio-Plyo-Functional/Air Swing Running.mp4,exercises/girl/Calisthenics-Cardio-Plyo-Functional/Air Swing Running.mp4,assets/posters/men/ea_air_swing_running.jpg,assets/posters/girl/ea_air_swing_running.jpg,hinge,True,False,Calisthenics-Cardio-Plyo-Functional,False,True,True,1,1,NO_MUSCLES;NO_PRIMARY_MUSCLES
ea_air_swing_side_to_side_swing,Air Swing Side to Side Swing,Махи руками из стороны в сторону,outdoor_air_walker,Dip Bars,0,0,beginner,10,True,True,5,2,hip|lower_back,exercises/men/Calisthenics-Cardio-Plyo-Functional/Air Swing Side To Side Swing.mp4,exercises/girl/Calisthenics-Cardio-Plyo-Functional/Air Swing Side To Side Swing.mp4,assets/posters/men/ea_air_swing_side_to_side_swing.jpg,assets/posters/girl/ea_air_swing_side_to_side_swing.jpg,hinge,True,False,Calisthenics-Cardio-Plyo-Functional,False,True,True,1,1,NO_MUSCLES;NO_PRIMARY_MUSCLES
ea_air_swing_walking,Air Swing Walking,Махи руками в ходьбе,outdoor_air_walker,Dip Bars,0,0,beginner,10,True,True,5,2,hip|lower_back,exercises/men/Calisthenics-Cardio-Plyo-Functional/Air Swing Walking.mp4,exercises/girl/Calisthenics-Cardio-Plyo-Functional/Air Swing Walking.mp4,assets/posters/men/ea_air_swing_walking.jpg,assets/posters/girl/ea_air_swing_walking.jpg,hinge,True,False,Calisthenics-Cardio-Plyo-Functional,False,True,True,1,1,NO_MUSCLES;NO_PRIMARY_MUSCLES
ea_air_twisting_crunch,Air Twisting Crunch,Скручивания с поворотом,,None,3,1,beginner,10,False,False,4,2,lower_back|neck,exercises/men/Abdominals/air twisting crunch.mp4,exercises/girl/Abdominals/air twisting crunch.mp4,assets/posters/men/ea_air_twisting_crunch.jpg,assets/posters/girl/ea_air_twisting_crunch.jpg,situp,True,False,Abdominals,False,True,True,1,1,NO_EQUIPMENT_ID;NO_PURPOSE
ea_all_fours_quad_stretch,All Fours Quad Stretch,Растяжка квадрицепса на четвереньках,,None,2,1,beginner,10,False,False,4,0,,exercises/men/Stretching - Mobility/All fours quad stretch.mp4,exercises/girl/Stretching - Mobility/ALL FOURS QUAD STRETCH.mp4,assets/posters/men/ea_all_fours_quad_stretch.jpg,assets/posters/girl/ea_all_fours_quad_stretch.jpg,,False,True,Stretching - Mobility,False,True,True,1,1,NO_EQUIPMENT_ID;NO_CONTRAINDICATION_TAGS;NO_PURPOSE
ea_alternate_arm_leg_plank,Alternate Arm Leg Plank,Планка с попеременным подъёмом руки и ноги,,None,3,2,beginner,10,False,False,4,2,elbow|wrist,exercises/men/Abdominals/Alternate Arm Leg Plank.mp4,,assets/posters/men/ea_alternate_arm_leg_plank.jpg,,pushup,True,False,Abdominals,False,True,True,4,1,NO_EQUIPMENT_ID;NO_PURPOSE;NO_FEMALE_CLIP;SHARED_SUMMARY
ea_alternate_arm_leg_plank_hold,Alternate Arm Leg Plank Hold,Планка с попеременным удержанием руки и ноги,,None,3,2,beginner,10,False,False,4,2,elbow|wrist,exercises/men/Abdominals/alternate arm leg plank hold.mp4,,assets/posters/men/ea_alternate_arm_leg_plank_hold.jpg,,pushup,True,False,Abdominals,False,True,True,2,1,NO_EQUIPMENT_ID;NO_PURPOSE;NO_FEMALE_CLIP;SHARED_SUMMARY
ea_alternate_arm_leg_plank_rest_pause,Alternate Arm Leg Plank Rest Pause,Планка с попеременным подъёмом руки и ноги с паузой,,None,2,1,beginner,10,False,False,4,2,elbow|wrist,exercises/men/Abdominals/alternate arm leg plank rest pause.mp4,,assets/posters/men/ea_alternate_arm_leg_plank_rest_pause.jpg,,pushup,True,False,Abdominals,False,True,True,2,1,NO_EQUIPMENT_ID;NO_PURPOSE;NO_FEMALE_CLIP;SHARED_SUMMARY
ea_alternate_biceps_curl_resistance_band,Alternate Biceps Curl Resistance Band,Попеременное сгибание на бицепс с резиновой лентой,resistance_bands,Resistance Band,1,0,beginner,10,True,True,5,1,elbow,exercises/men/Biceps/alternate biceps curl resistance band.mp4,exercises/girl/Biceps/Alternate Biceps Curl Resistance Band.mp4,assets/posters/men/ea_alternate_biceps_curl_resistance_band.jpg,assets/posters/girl/ea_alternate_biceps_curl_resistance_band.jpg,curl,True,False,Biceps,False,True,True,1,1,NO_PRIMARY_MUSCLES
ea_alternate_biceps_curl_standing_dumbbells,Alternate Biceps Curl Standing Dumbbells,Попеременное сгибание на бицепс стоя с гантелями,dumbbell,Dumbbells,1,0,beginner,10,True,True,5,1,elbow,exercises/men/Biceps/Alternate biceps curl standing dumbbells.mp4,exercises/girl/Biceps/Alternate Biceps Curl Standing Dumbbells.mp4,assets/posters/men/ea_alternate_biceps_curl_standing_dumbbells.jpg,assets/posters/girl/ea_alternate_biceps_curl_standing_dumbbells.jpg,curl,True,False,Biceps,False,True,True,1,1,NO_PRIMARY_MUSCLES
ea_alternate_front_kick_in_place,Alternate Front Kick in Place,Попеременные удары ногой вперёд на месте,,None,4,2,beginner,10,False,False,4,1,lower_back,,exercises/girl/Calisthenics-Cardio-Plyo-Functional/alternate front kick in place.mp4,,assets/posters/girl/ea_alternate_front_kick_in_place.jpg,,False,False,Calisthenics-Cardio-Plyo-Functional,False,True,True,1,1,NO_EQUIPMENT_ID;NO_PURPOSE;NO_MALE_CLIP
ea_alternate_hammer_curl_standing_dumbbells,Alternate Hammer Curl Standing Dumbbells,Попеременное молотковое сгибание стоя с гантелями,dumbbell,Dumbbells,2,1,beginner,10,False,False,4,1,elbow,exercises/men/Biceps/Alternate hammer curl standing dumbbells.mp4,exercises/girl/Biceps/Alternate Hammer Curl Standing Dumbbells.mp4,assets/posters/men/ea_alternate_hammer_curl_standing_dumbbells.jpg,assets/posters/girl/ea_alternate_hammer_curl_standing_dumbbells.jpg,curl,True,False,Biceps,False,True,True,1,1,NO_PURPOSE
ea_alternate_heel_touch_side_kick_squat,Alternate Heel Touch Side Kick Squat,Присед с попеременным касанием пятки и боковым махом ногой,,None,3,2,beginner,10,False,False,3,3,ankle|hip|knee,exercises/men/Legs/alternate heel touch side kick squat.mp4,,assets/posters/men/ea_alternate_heel_touch_side_kick_squat.jpg,,,False,False,Legs,False,True,True,2,1,NO_EQUIPMENT_ID;NO_PURPOSE;NO_FEMALE_CLIP;SHARED_SUMMARY
ea_alternate_heel_touches,Alternate Heel Touches,Попеременные касания пяток,,None,2,1,beginner,10,False,False,3,0,,exercises/men/Abdominals/Alternate heel touches.mp4,,assets/posters/men/ea_alternate_heel_touches.jpg,,,False,False,Abdominals,False,True,True,1,1,NO_EQUIPMENT_ID;NO_CONTRAINDICATION_TAGS;NO_PURPOSE;NO_FEMALE_CLIP
ea_alternate_leg_pull,Alternate Leg Pull,Попеременное подтягивание ног,,None,3,2,beginner,10,False,False,4,1,lower_back,exercises/men/Abdominals/Alternate leg pull.mp4,exercises/girl/Abdominals/Alternate Leg Pull.mp4,assets/posters/men/ea_alternate_leg_pull.jpg,assets/posters/girl/ea_alternate_leg_pull.jpg,,False,False,Abdominals,False,True,True,1,1,NO_EQUIPMENT_ID;NO_PURPOSE
ea_alternate_leg_raise,Alternate Leg Raise,Попеременный подъём ног,,None,3,2,beginner,10,False,False,4,1,lower_back,exercises/men/Abdominals/Alternate leg raise.mp4,exercises/girl/Abdominals/Alternate Leg Raise.mp4,assets/posters/men/ea_alternate_leg_raise.jpg,assets/posters/girl/ea_alternate_leg_raise.jpg,,False,False,Abdominals,False,True,True,2,1,NO_EQUIPMENT_ID;NO_PURPOSE;SHARED_SUMMARY
ea_alternate_leg_raise_from_reverse_plank_position,Alternate Leg Raise From Reverse Plank Position,Попеременный подъём ног из обратной планки,,None,5,3,beginner,10,False,False,3,3,elbow|lower_back|wrist,exercises/men/Abdominals/Alternate leg raise from reverse plank position.mp4,exercises/girl/Abdominals/Alternate Leg Raise from Reverse Plank Position.mp4,assets/posters/men/ea_alternate_leg_raise_from_reverse_plank_position.jpg,assets/posters/girl/ea_alternate_leg_raise_from_reverse_plank_position.jpg,pushup,True,False,Abdominals,False,True,True,1,1,NO_EQUIPMENT_ID;NO_PURPOSE
ea_alternate_leg_raise_with_head_up,Alternate Leg Raise with Head Up,Попеременный подъём ног с поднятой головой,,None,3,3,beginner,10,False,False,4,1,lower_back,exercises/men/Abdominals/Alternate leg raise with head up.mp4,exercises/girl/Abdominals/Alternate Leg Raise with Head Up.mp4,assets/posters/men/ea_alternate_leg_raise_with_head_up.jpg,assets/posters/girl/ea_alternate_leg_raise_with_head_up.jpg,,False,False,Abdominals,False,True,True,2,1,NO_EQUIPMENT_ID;NO_PURPOSE;SHARED_SUMMARY
ea_alternate_lying_floor_leg_raise,Alternate Lying Floor Leg Raise,Попеременный подъём ног лёжа на полу,,None,3,3,beginner,10,False,False,4,1,lower_back,exercises/men/Abdominals/Alternate lying floor leg raise.mp4,exercises/girl/Abdominals/Alternate Lying Floor Leg Raise.mp4,assets/posters/men/ea_alternate_lying_floor_leg_raise.jpg,assets/posters/girl/ea_alternate_lying_floor_leg_raise.jpg,,False,False,Abdominals,False,True,True,1,1,NO_EQUIPMENT_ID;NO_PURPOSE
ea_alternate_oblique_crunch,Alternate Oblique Crunch,Попеременные косые скручивания,,None,1,1,beginner,10,False,False,4,2,lower_back|neck,exercises/men/Abdominals/Alternate oblique crunch.mp4,exercises/girl/Abdominals/Alternate Oblique Crunch.mp4,assets/posters/men/ea_alternate_oblique_crunch.jpg,assets/posters/girl/ea_alternate_oblique_crunch.jpg,situp,True,False,Abdominals,False,True,True,1,1,NO_EQUIPMENT_ID;NO_PURPOSE
ea_alternate_punching,Alternate Punching,Попеременные удары руками,,None,4,3,beginner,10,False,False,4,0,,exercises/men/Calisthenics-Cardio-Plyo-Functional/alternate punching.mp4,exercises/girl/Calisthenics-Cardio-Plyo-Functional/Alternate Punching.mp4,assets/posters/men/ea_alternate_punching.jpg,assets/posters/girl/ea_alternate_punching.jpg,,False,False,Calisthenics-Cardio-Plyo-Functional,False,True,True,1,1,NO_EQUIPMENT_ID;NO_CONTRAINDICATION_TAGS;NO_PURPOSE
ea_alternate_single_leg_raises_plank,Alternate Single Leg Raises Plank,Планка с попеременным подъёмом одной ноги,,None,3,1,beginner,10,False,False,4,3,elbow|hip|wrist,exercises/men/Abdominals/alternate single leg raises plank.mp4,exercises/girl/Legs/Alternate Single Leg Raise Plank.mp4,assets/posters/men/ea_alternate_single_leg_raises_plank.jpg,assets/posters/girl/ea_alternate_single_leg_raises_plank.jpg,pushup,True,False,Legs,False,True,True,4,1,NO_EQUIPMENT_ID;NO_PURPOSE;SHARED_SUMMARY
ea_alternate_sprinter_lunge,Alternate Sprinter Lunge,Попеременные выпады спринтера,,None,5,3,beginner,10,False,False,4,2,hip|knee,exercises/men/Yoga/Alternate sprinter lunge.mp4,exercises/girl/Yoga/Alternate Sprinter Lunge.mp4,assets/posters/men/ea_alternate_sprinter_lunge.jpg,assets/posters/girl/ea_alternate_sprinter_lunge.jpg,lunge,True,True,Yoga,False,True,True,1,1,NO_EQUIPMENT_ID;NO_PURPOSE
ea_alternate_superman,Alternate Superman,Попеременный Супермен,,None,3,1,beginner,10,False,False,4,1,lower_back,exercises/men/Back/alternate superman.mp4,,assets/posters/men/ea_alternate_superman.jpg,,,False,False,Back,False,True,True,1,1,NO_EQUIPMENT_ID;NO_PURPOSE;NO_FEMALE_CLIP
ea_alternate_toe_tap_leg_lift,Alternate Toe Tap Leg Lift,Попеременное касание носком с подъемом ноги,,None,3,3,beginner,10,False,False,4,1,lower_back,exercises/men/Abdominals/Alternate toe tap leg lift.mp4,exercises/girl/Abdominals/Alternate Toe Tap Leg Lift.mp4,assets/posters/men/ea_alternate_toe_tap_leg_lift.jpg,assets/posters/girl/ea_alternate_toe_tap_leg_lift.jpg,,False,False,Abdominals,False,True,True,1,1,NO_EQUIPMENT_ID;NO_PURPOSE
ea_alternating_biceps_curl_seated_dumbbells,Alternating Biceps Curl Seated Dumbbells,Попеременное сгибание на бицепс сидя с гантелями,bench_press,Dumbbells,2,1,beginner,10,False,False,4,1,elbow,exercises/men/Biceps/alternating biceps curl seated dumbbells.mp4,exercises/girl/Biceps/Alternating Biceps Curl Seated Dumbbells.mp4,assets/posters/men/ea_alternating_biceps_curl_seated_dumbbells.jpg,assets/posters/girl/ea_alternating_biceps_curl_seated_dumbbells.jpg,,False,False,Biceps,False,True,True,1,1,NO_PURPOSE
ea_alternating_biceps_hammer_curl_resistance_band,Alternating Biceps Hammer Curl Resistance Band,Попеременное сгибание на бицепс молотковым хватом с резиновой лентой,resistance_bands,Resistance Band,2,1,beginner,10,False,False,4,1,elbow,exercises/men/Biceps/Alternating biceps hammer curl resistance band.mp4,exercises/girl/Biceps/Alternating Biceps Hammer Curl Resistance Band.mp4,assets/posters/men/ea_alternating_biceps_hammer_curl_resistance_band.jpg,assets/posters/girl/ea_alternating_biceps_hammer_curl_resistance_band.jpg,curl,True,False,Biceps,False,True,True,1,1,NO_PURPOSE
ea_alternating_hamstring_curl,Alternating Hamstring Curl,Попеременное сгибание ног на бицепс бедра,,none,3,1,beginner,10,False,False,4,0,,exercises/men/Calisthenics-Cardio-Plyo-Functional/Alternating Hamstring Curl.mp4,,assets/posters/men/ea_alternating_hamstring_curl.jpg,,curl,True,False,Calisthenics-Cardio-Plyo-Functional,False,True,True,1,1,NO_EQUIPMENT_ID;NO_CONTRAINDICATION_TAGS;NO_PURPOSE;NO_FEMALE_CLIP
ea_alternating_hamstring_curl_with_punch,Alternating Hamstring Curl with Punch,Попеременное сгибание ног на бицепс бедра с ударом,,None,7,3,beginner,10,False,False,4,0,,exercises/men/Calisthenics-Cardio-Plyo-Functional/Alternating hamstring curl with punch.mp4,exercises/girl/Calisthenics-Cardio-Plyo-Functional/Alternating Hamstring Curl with Punch.mp4,assets/posters/men/ea_alternating_hamstring_curl_with_punch.jpg,assets/posters/girl/ea_alternating_hamstring_curl_with_punch.jpg,curl,True,False,Calisthenics-Cardio-Plyo-Functional,False,True,True,1,1,NO_EQUIPMENT_ID;NO_CONTRAINDICATION_TAGS;NO_PURPOSE
ea_alternating_leg_downward_dog,Alternating Leg Downward Dog,Попеременное поднятие ног в позе собаки мордой вниз,,None,4,3,beginner,10,False,False,4,1,wrist,exercises/men/Yoga/Alternating leg downward dog.mp4,exercises/girl/Yoga/Alternating Leg Downward Dog.mp4,assets/posters/men/ea_alternating_leg_downward_dog.jpg,assets/posters/girl/ea_alternating_leg_downward_dog.jpg,,False,True,Yoga,False,True,True,1,1,NO_EQUIPMENT_ID;NO_PURPOSE
ea_alternating_leg_lifts,Alternating Leg Lifts,Попеременные подъёмы ног,,None,3,3,beginner,10,False,False,3,1,lower_back,exercises/men/Abdominals/Alternating Leg Lifts.mp4,exercises/girl/Abdominals/Alternating Leg Lifts.mp4,assets/posters/men/ea_alternating_leg_lifts.jpg,assets/posters/girl/ea_alternating_leg_lifts.jpg,,False,False,Abdominals,False,True,True,1,1,NO_EQUIPMENT_ID;NO_PURPOSE
ea_alternating_lunge_with_rotation,Alternating Lunge with Rotation,Попеременный выпад с поворотом,,None (Bodyweight),6,3,beginner,10,False,False,4,2,hip|knee,exercises/men/Yoga/Alternating Lunge with Rotation.mp4,,assets/posters/men/ea_alternating_lunge_with_rotation.jpg,,lunge,True,True,Yoga,False,True,True,4,1,NO_EQUIPMENT_ID;NO_PURPOSE;NO_FEMALE_CLIP;SHARED_SUMMARY
ea_alternating_oblique_sit_ups,Alternating Oblique Sit-ups,Попеременные косые скручивания,,None,2,1,beginner,10,False,False,4,2,lower_back|neck,exercises/men/Abdominals/Alternating Oblique Sit-Ups.mp4,exercises/girl/Abdominals/Alternating Oblique Sit-Ups.mp4,assets/posters/men/ea_alternating_oblique_sit_ups.jpg,assets/posters/girl/ea_alternating_oblique_sit_ups.jpg,situp,True,False,Abdominals,False,True,True,1,1,NO_EQUIPMENT_ID;NO_PURPOSE
ea_alternating_plank_lunge,Alternating Plank Lunge,Попеременный выпад из планки,,None (Bodyweight),4,2,beginner,10,False,False,4,4,elbow|hip|knee|wrist,exercises/men/Abdominals/Alternating Plank Lunge.mp4,exercises/girl/Abdominals/Alternating Plank Lunge.mp4,assets/posters/men/ea_alternating_plank_lunge.jpg,assets/posters/girl/ea_alternating_plank_lunge.jpg,,False,False,Abdominals,False,True,True,4,1,NO_EQUIPMENT_ID;NO_PURPOSE;SHARED_SUMMARY
ea_alternating_step_out,Alternating Step Out,Попеременные шаги в сторону,,None,3,2,beginner,10,False,False,4,1,knee,exercises/men/Legs/Alternating step out.mp4,exercises/girl/Legs/Alternating Step Out.mp4,assets/posters/men/ea_alternating_step_out.jpg,assets/posters/girl/ea_alternating_step_out.jpg,,False,False,Legs,False,True,True,1,1,NO_EQUIPMENT_ID;NO_PURPOSE
ea_alternating_superman,Alternating Superman,Попеременный Супермен,,None,3,1,beginner,10,False,False,4,1,lower_back,,exercises/girl/Back/Alternating Superman.mp4,,assets/posters/girl/ea_alternating_superman.jpg,,False,False,Back,False,True,True,1,1,NO_EQUIPMENT_ID;NO_PURPOSE;NO_MALE_CLIP
ea_alternating_toe_tap,Alternating Toe Tap,Попеременное касание носком,,None,4,3,beginner,10,False,False,4,1,lower_back,exercises/men/Abdominals/Alternating Toe Tap.mp4,exercises/girl/Abdominals/Alternating Toe Tap.mp4,assets/posters/men/ea_alternating_toe_tap.jpg,assets/posters/girl/ea_alternating_toe_tap.jpg,,False,False,Abdominals,False,True,True,1,1,NO_EQUIPMENT_ID;NO_PURPOSE
ea_ankle_circles,Ankle Circles,Вращения голеностопом,,None,1,1,beginner,10,False,False,4,0,,exercises/men/Calisthenics-Cardio-Plyo-Functional/Ankle circles.mp4,exercises/girl/Legs/Ankle Circles.mp4,assets/posters/men/ea_ankle_circles.jpg,assets/posters/girl/ea_ankle_circles.jpg,,False,False,Legs,False,True,True,1,1,NO_EQUIPMENT_ID;NO_CONTRAINDICATION_TAGS;NO_PURPOSE
ea_ankle_dorsal_flexion,Ankle Dorsal Flexion,Тыльное сгибание голеностопа,,None,1,0,beginner,10,False,False,3,0,,exercises/men/Calisthenics-Cardio-Plyo-Functional/ankle dorsal flexion.mp4,exercises/girl/Legs/Ankle - Dorsal Flexion.mp4,assets/posters/men/ea_ankle_dorsal_flexion.jpg,assets/posters/girl/ea_ankle_dorsal_flexion.jpg,,False,False,Legs,False,True,True,2,1,NO_EQUIPMENT_ID;NO_CONTRAINDICATION_TAGS;NO_PRIMARY_MUSCLES;NO_PURPOSE;SHARED_SUMMARY
ea_ankle_plantar_flexion,Ankle Plantar Flexion,Подошвенное сгибание голеностопа,,None,1,1,beginner,10,False,False,3,0,,exercises/men/Calisthenics-Cardio-Plyo-Functional/ankle plantar flexion.mp4,exercises/girl/Legs/Ankle - Plantar Flexion.mp4,assets/posters/men/ea_ankle_plantar_flexion.jpg,assets/posters/girl/ea_ankle_plantar_flexion.jpg,,False,False,Legs,False,True,True,2,1,NO_EQUIPMENT_ID;NO_CONTRAINDICATION_TAGS;NO_PURPOSE;SHARED_SUMMARY
ea_ankle_pumps,Ankle Pumps,Помпы голеностопом,,None (Bodyweight),1,0,beginner,10,True,True,5,0,,exercises/men/Legs/Ankle Pumps.mp4,exercises/girl/Legs/Ankle Pumps.mp4,assets/posters/men/ea_ankle_pumps.jpg,assets/posters/girl/ea_ankle_pumps.jpg,,False,False,Legs,False,True,True,1,1,NO_EQUIPMENT_ID;NO_CONTRAINDICATION_TAGS;NO_PRIMARY_MUSCLES
