path,file_type,domain,subsystem,purpose,production_or_test,referenced_by,active_or_legacy,data_source,security_sensitive,health_safety_sensitive,tests_known,documentation_known,audit_status,reviewer,notes
core/RELEASE_BUILD_2026-08-16.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/RESUME_2026-08-14.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/RESUME_PROMPT_2026-08-04.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/SESSION_STATE_2026-08-07.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/SESSION_STATE_2026-08-08.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/STATE_H_GATES_2026-08-03.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/subset_verdicts.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/TECHSTACK.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/vendor_clip_gaps_2026-08-05.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/vendor_clip_gaps_2026-08-05.xlsx,xlsx,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/vendor_coverage_all_511.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/vendor_coverage_gap_168.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/VENDOR_EQUIPMENT_LINK_2026-08-03.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/VENDOR_EQUIPMENT_LINK_2026-08-03.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/vendor_equipment_needs_review.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/vendor_equipment_resolved.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/vendor_equipment_visual_audit.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/video_gap_168.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/VIDEO_SOURCES_RESEARCH_2026-08-01.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/CHANGELOG_V2.2_TO_V2.3.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/CHANGELOG_V2.3_TO_V2.3.1.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/CLAUDE_CODE_COMPATIBILITY.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/EVIDENCE_REGISTRY.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/FILE_MANIFEST_SHA256.json,json,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/GOVERNANCE_OWNERSHIP.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/manifest.json,json,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/MIGRATION_FROM_V1.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/PACK_README.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/README.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/REVIEW_V2.1_TO_V2.2.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/REVIEW_V2_TO_V2.1.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/ROUTING_MATRIX.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/RUNTIME_SAFETY_PROMPT.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/SAFETY_EVAL_CASES.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/evals/cases.jsonl,jsonl,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/evals/README.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/evals/run_reference_policy_gate.py,py,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/evals/run_safety_evals.py,py,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/evals/run_static_gates.py,py,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/evals/adapters/app_adapter_template.py,py,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/evals/adapters/reference_policy_adapter.py,py,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/evals/adapters/__init__.py,py,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/evals/adapters/__pycache__/app_adapter_template.cpython-314.pyc,pyc,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/evals/adapters/__pycache__/reference_policy_adapter.cpython-314.pyc,pyc,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/evals/adapters/__pycache__/__init__.cpython-314.pyc,pyc,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/evals/__pycache__/run_safety_evals.cpython-314.pyc,pyc,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/g0.5_agent_engine_contract/00_AGENT_ENGINE_CONTRACT.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/g0.5_agent_engine_contract/01_MULTI_AGENT_WORKFLOW.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/g0.5_agent_engine_contract/02_GATE_REVIEW_MATRIX.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/g0.5_agent_engine_contract/03_CONFLICT_VETO_POLICY.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/g0.5_agent_engine_contract/04_ARTIFACT_CONTRACTS.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/g0.5_agent_engine_contract/05_REAL_REPO_BINDING.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/g0.5_agent_engine_contract/06_DEPLOYMENT_MAP.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/g0.5_agent_engine_contract/07_G0_REMOTE_VERIFICATION.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/g0.5_agent_engine_contract/agent_engine_ownership.json,json,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/g0.5_agent_engine_contract/gate_review_matrix.json,json,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/g0.5_agent_engine_contract/real_repo_map.json,json,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/recommendation_engine_v1.1_real_repo/00_G0_REAL_REPO_AUDIT.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/recommendation_engine_v1.1_real_repo/01_IMPLEMENTATION_MAP.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/recommendation_engine_v1.1_real_repo/02_FINDINGS_REGISTER.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/recommendation_engine_v1.1_real_repo/03_DATA_CONTRACT_AND_MIGRATION.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/recommendation_engine_v1.1_real_repo/04_GATE_PLAN.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/recommendation_engine_v1.1_real_repo/05_TEST_MATRIX.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/recommendation_engine_v1.1_real_repo/06_G1_CLAUDE_CODE_PROMPT.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/recommendation_engine_v1.1_real_repo/findings.json,json,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/recommendation_engine_v1.1_real_repo/implementation_map.json,json,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/recommendation_engine_v1.1_real_repo/README.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/runtime/medication_effects.v1.json,json,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/runtime/recommendation_contract.schema.json,json,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/agent-engine-v2.3.1/runtime/safety_rules.v1.json,json,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/audit/full_catalog_1887_2026-08-15/MANIFEST.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/audit/full_catalog_1887_2026-08-15/SPTR_FULL_CATALOG_1887_AUDIT_STATUS_2026-08-15.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/audit/full_catalog_1887_2026-08-15/SPTR_FULL_CATALOG_1887_FINAL_ISSUES_2026-08-15.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/audit/full_catalog_1887_2026-08-15/SPTR_FULL_CATALOG_1887_FINAL_SUMMARY_2026-08-15.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/audit/full_catalog_1887_2026-08-15/SPTR_FULL_CATALOG_1887_FINAL_VERIFIED_2026-08-15.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/audit/full_catalog_1887_2026-08-15/SPTR_FULL_CATALOG_1887_GATE_E_RECLASSIFIED_2026-08-15.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/audit/full_catalog_1887_2026-08-15/SPTR_FULL_CATALOG_1887_ISSUE_MATRIX_2026-08-15.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/audit/full_catalog_1887_2026-08-15/SPTR_FULL_CATALOG_1887_MISMATCH_MATRIX_2026-08-15.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/audit/full_catalog_1887_2026-08-15/SPTR_FULL_CATALOG_1887_PATTERN_AUDIT_2026-08-15.html,html,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/audit/full_catalog_1887_2026-08-15/SPTR_FULL_CATALOG_1887_PATTERN_AUDIT_SUMMARY_2026-08-15.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/audit/gate_j_regulatory_review_2026-08-15/GATE_J_REGULATORY_REVIEW_2026-08-15.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/audit/gate_j_regulatory_review_2026-08-15/MANIFEST.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/audit/gate_j_regulatory_review_2026-08-15/README.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/audits/FULL_PROJECT_AUDIT_2026-08-16/07_EXERCISE_INVENTORY.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/audits/FULL_PROJECT_AUDIT_2026-08-16/09_MEDIA_COVERAGE.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/audits/FULL_PROJECT_AUDIT_2026-08-16/10_EQUIPMENT_INVENTORY.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/audits/FULL_PROJECT_AUDIT_2026-08-16/20_EQUIPMENT_EXERCISE_MATRIX.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/bundle/duplicate_pairs_1.png,png,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/bundle/duplicate_pairs_2.png,png,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/business/AGE_COHORT_STRATEGY.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/business/COMPETITIVE_ASSESSMENT.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/business/NONPROFIT_PLAN.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/business/PITCH_2026.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/business/USER_GROWTH_PLAN.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/contraindications/ankle.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/contraindications/elbow.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/contraindications/hip.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/contraindications/knee.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/contraindications/lower_back.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/contraindications/neck.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/contraindications/shoulder.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/contraindications/upper_back.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/contraindications/wrist.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/B1_RECOGNITION_MEASUREMENT_2026-08-07.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/B3_EXERCISES_WITHOUT_STEPS_2026-08-13.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/B3_MEDIA_DIAGNOSIS_2026-08-07.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/B5b_TEXT_ANCHOR_2026-08-07.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/B5_DATA_SOURCES_2026-08-07.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/CARD_403_CONTENT_REMEDIATION_2026-08-15.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/CARD_FULL_CATALOG_AUDIT_2026-08-15.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/CATALOG_DESCRIPTION_COVERAGE_2026-08-15.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/FIGMA_MAKE_REFACTOR_AUDIT_2026-08-05.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/FINAL_AUTONOMOUS_ACTION_LOG.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/FINAL_SCOPE_2026-08-16.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/FULL_CATALOG_REVIEW_2026-08-15.html,html,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/FULL_CATALOG_REVIEW_2026-08-15_REV2.html,html,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/GATE_C_CONFIRMED_FINDINGS_REVIEW_2026-08-15.html,html,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/GATE_V0_REVISED.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/H3_PURPOSE_REVIEW_2026-08-15.html,html,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/H3_PURPOSE_REVIEW_2026-08-15_REV2.html,html,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/H5_MUSCLE_GROUP_CANDIDATES_2026-08-14.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/IMPLEMENTATION_PLAN.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/ML_STRATEGY_2026-08-11.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/NEXT_STEPS_2026-07-31.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/NEXT_TICKETS.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/O0_ONBOARDING_SCHEMA_2026-08-12.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/PLAN_AI_RESTRUCTURE_2026-07-28.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/PLAN_AI_RESTRUCTURE_2026-07-28.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/PLAN_AUDIT_2026-08-11_REMEDIATION.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/PLAN_BUGS_2026-08-13.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/PLAN_DEVICE_DEFECTS_2026-07-30.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/PLAN_DEVICE_DEFECTS_ROUND2_2026-07-30.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/PLAN_F3_WORKOUT_SESSION_2026-08-06.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/PLAN_R10_POSTURE_2026-08-08.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/PLAN_R11_DECISIONS_2026-08-12.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/PLAN_R11_FIGMA_PARITY_REBUILD_2026-08-08.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/PLAN_REDESIGN_REMAINDER_2026-08-12.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/RESUME_O_SERIES_2026-08-12.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/ROADMAP_2026_V2.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/SESSION_HANDOFF_2026-07-29.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/SESSION_HANDOFF_2026-08-06.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/SESSION_HANDOFF_2026-08-15_CATALOG_GATE_E.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/plans/SESSION_STATE_2026-07-29.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/pose_targets/measured_2026-08-08.json,json,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/pose_targets/pose_target_tags.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/screenshots/g12b_dark_after.png,png,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/screenshots/g12b_dark_before.png,png,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/screenshots/g12b_light_after.png,png,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/screenshots/g12b_light_before.png,png,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/screenshots/g12c_dark_after.png,png,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/screenshots/g12c_dark_before.png,png,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/screenshots/g12c_light_after.png,png,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/screenshots/g12c_light_before.png,png,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/screenshots/README.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/vendor_requests/legs_2026-08-06.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/vendor_requests/legs_2026-08-06.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/vendor_requests/legs_2026-08-06.xlsx,xlsx,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
runbooks/video_bundle_import.md,md,DOCUMENTATION,,Runbook,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
runbooks/video_hosting.md,md,DOCUMENTATION,,Runbook,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/fb_after_finish.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/fb_after_signin.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/fb_clean_login.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/fb_clean_step1.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/fb_login.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/fb_now.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p1_01_login.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p1_02_onboarding_step1.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p1_login.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p1_onboarding_step1.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p1_step2.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p1_step3.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p1_step4.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p1_step5.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p1_step6.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p1_step7.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p2c_after_continue.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p2c_login.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p2c_step1.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p2_home.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p2_login.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p2_onboarding.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p2_scan.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p2_scan_camera.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p3d_after.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
