id,title,group,has_purpose,final_priority,confirmed_real_issue_codes,visual_status
ea_cable_seated_one_arm_alternate_row,Cable Seated One Arm Alternate Row,Back,False,PASS,,NOT_VERIFIED
ea_cable_seated_row,Cable Seated Row,Back,False,PASS,,NOT_VERIFIED
ea_cable_seated_supine_grip_row,Cable Seated Supine Grip Row,Back,False,PASS,,NOT_VERIFIED
ea_cable_seated_on_floor_row,Cable Seated on Floor Row,Back,False,PASS,,NOT_VERIFIED
ea_cable_silverback_shrug,Cable Silverback Shrug,Back,True,P2,PRIOR_REAUDIT,PASS
ea_cable_straight_arm_pulldown,Cable Straight Arm Pulldown,Back,False,PASS,,NOT_VERIFIED
ea_cable_twin_handle_parallel_grip_lat_pulldown,Cable Twin Handle Parallel Grip Lat Pulldown,Back,False,PASS,,NOT_VERIFIED
ea_cable_twisting_pull,Cable Twisting Pull,Back,False,PASS,,NOT_VERIFIED
ea_cable_underhand_pulldown_wide_grips,Cable Underhand Pulldown Wide Grips,Back,False,PASS,,NOT_VERIFIED
ea_chin_up,Chin Up,Back,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_chin_up_reverse_close_grip,Chin Up Reverse Close Grip,Back,False,PASS,,NOT_VERIFIED
ea_chin_up_reverse_normal_grip,Chin Up Reverse Normal Grip,Back,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_chin_up_reverse_wide_grip,Chin Up Reverse Wide Grip,Back,False,PASS,,NOT_VERIFIED
ea_chin_ups_narrow_parallel_grip,Chin Ups (narrow Parallel Grip),Back,False,PASS,,NOT_VERIFIED
ea_chin_up_isometric_and_negative,Chin-up (isometric and Negative),Back,False,PASS,,NOT_VERIFIED
ea_commando_pull_up,Commando Pull-up,Back,False,PASS,,NOT_VERIFIED
ea_dumbbell_alternating_pendlay_row,Dumbbell Alternating Pendlay Row,Back,True,PASS,,PASS
ea_dumbbell_bent_arm_pullover,Dumbbell Bent Arm Pullover,Back,False,PASS,,NOT_VERIFIED
ea_dumbbell_bent_over_reverse_row,Dumbbell Bent-over Reverse Row,Back,False,PASS,,NOT_VERIFIED
ea_dumbbell_goblet_good_morning,Dumbbell Goblet Good Morning,Back,True,P2,SPINE_CUE,PASS
ea_dumbbell_hammer_grip_incline_bench_two_arm_row,Dumbbell Hammer Grip Incline Bench Two Arm Row,Back,False,PASS,,NOT_VERIFIED
ea_dumbbell_incline_row,Dumbbell Incline Row,Back,False,PASS,,NOT_VERIFIED
ea_dumbbell_knee_lawnmower_row,Dumbbell Knee Lawnmower Row,Back,True,PASS,,PASS
ea_dumbbell_one_arm_row_rack_support,Dumbbell One Arm Row (rack Support),Back,False,PASS,,NOT_VERIFIED
ea_dumbbell_pendlay_row,Dumbbell Pendlay Row,Back,True,PASS,,PASS
ea_dumbbell_pullover,Dumbbell Pullover,Back,False,PASS,,NOT_VERIFIED
ea_dumbbell_pullover_version_2,Dumbbell Pullover (version 2),Back,False,PASS,,NOT_VERIFIED
ea_dumbbell_pullover_on_floor,Dumbbell Pullover on Floor,Back,False,PASS,,NOT_VERIFIED
ea_dumbbell_renegade_row,Dumbbell Renegade Row,Back,False,PASS,,NOT_VERIFIED
ea_dumbbell_romanian_deadlift,Dumbbell Romanian Deadlift,Back,False,PASS,,NOT_VERIFIED
ea_dumbbells_bent_over_row,Dumbbells Bent Over Row,Back,False,PASS,,NOT_VERIFIED
ea_dumbbells_bent_over_row_pronated_grip,Dumbbells Bent Over Row Pronated Grip,Back,False,PASS,,NOT_VERIFIED
ea_dumbbells_plank_to_alternating_row,Dumbbells Plank to Alternating Row,Back,False,PASS,,NOT_VERIFIED
ea_dumbbells_single_arm_row,Dumbbells Single Arm Row,Back,False,PASS,,NOT_VERIFIED
ea_elbow_lift_reverse_push_up,Elbow Lift Reverse Push Up,Back,False,PASS,,NOT_VERIFIED
ea_exercise_ball_back_extension_with_hands_behind_head,Exercise Ball Back Extension with Hands Behind Head,Back,False,PASS,,NOT_VERIFIED
ea_good_morning_resistance_band,Good Morning Resistance Band,Back,False,PASS,,NOT_VERIFIED
ea_good_mornings_barbell,Good Mornings Barbell,Back,False,PASS,,NOT_VERIFIED
ea_good_mornings_dumbbells,Good Mornings Dumbbells,Back,False,PASS,,NOT_VERIFIED
ea_good_mornings_kettlebell,Good Mornings Kettlebell,Back,False,PASS,,NOT_VERIFIED
ea_hammer_strength_plate_loaded_high_row_alternate_arms,Hammer Strength Plate Loaded High Row Alternate Arms,Back,False,PASS,,NOT_VERIFIED
ea_hammer_strength_plate_loaded_high_row_both_arms,Hammer Strength Plate Loaded High Row Both Arms,Back,False,PASS,,NOT_VERIFIED
ea_hammer_strength_plate_loaded_high_row_single_arm,Hammer Strength Plate Loaded High Row Single Arm,Back,False,PASS,,NOT_VERIFIED
ea_inverted_rows_on_smith_machine,Inverted Rows on Smith Machine,Back,False,PASS,,NOT_VERIFIED
ea_jump_rope_row,Jump Rope Row,Back,False,PASS,,NOT_VERIFIED
ea_kettlebell_gorilla_row,Kettlebell Gorilla Row,Back,True,PASS,,PASS
ea_kettlebell_pullover,Kettlebell Pullover,Back,True,P2,PRIOR_REAUDIT,PASS
ea_kettlebell_row,Kettlebell Row,Back,True,PASS,,PASS
ea_kettlebell_single_arm_row,Kettlebell Single Arm Row,Back,True,PASS,,PASS
ea_kettlebell_sumo_deadlift,Kettlebell Sumo Deadlift,Back,False,PASS,,NOT_VERIFIED
ea_kettlebell_sumo_deadlift_with_high_pull,Kettlebell Sumo Deadlift with High Pull,Back,False,PASS,,NOT_VERIFIED
ea_kipping_pull_up,Kipping Pull Up,Back,True,PASS,,PASS
ea_landmine_romanian_deadlift,Landmine Romanian Deadlift,Back,True,PASS,,PASS
ea_landmine_row,Landmine Row,Back,False,PASS,,NOT_VERIFIED
ea_lat_pull_down_close_grip,Lat Pull Down Close Grip,Back,False,PASS,,NOT_VERIFIED
ea_lat_pull_down_normal_grip,Lat Pull Down Normal Grip,Back,False,PASS,,NOT_VERIFIED
ea_lat_pull_down_wide_grip,Lat Pull Down Wide Grip,Back,False,PASS,,NOT_VERIFIED
ea_lawnmower_row,Lawnmower Row,Back,True,PASS,,PASS
ea_lying_back_extension,Lying Back Extension,Back,False,PASS,,NOT_VERIFIED
ea_plate_alternating_deadstop_row,Plate Alternating Deadstop Row,Back,True,PASS,,PASS
ea_plate_glute_bridge_to_pullover,Plate Glute Bridge to Pullover,Back,True,P2,PRIOR_REAUDIT,PASS
ea_plate_good_morning,Plate Good Morning,Back,True,P2,SPINE_CUE,PASS
ea_plate_pinch_grip_deadlift,Plate Pinch Grip Deadlift,Back,True,PASS,,PASS
ea_plate_pinch_grip_row,Plate Pinch Grip Row,Back,True,P1,PRIOR_REAUDIT,PASS
ea_prone_bench_row_barbell_pronate_grip,Prone Bench Row Barbell Pronate Grip,Back,False,PASS,,NOT_VERIFIED
ea_prone_bench_row_barbell_reverse_grip,Prone Bench Row Barbell Reverse Grip,Back,False,PASS,,NOT_VERIFIED
ea_prone_bench_row_dumbbells,Prone Bench Row Dumbbells,Back,False,PASS,,NOT_VERIFIED
ea_prone_bench_row_dumbbells_pronated_grip,Prone Bench Row Dumbbells Pronated Grip,Back,False,PASS,,NOT_VERIFIED
ea_prone_bench_row_dumbbells_supinated_grip,Prone Bench Row Dumbbells Supinated Grip,Back,False,PASS,,NOT_VERIFIED
ea_pull_up_normal_grip,Pull Up Normal Grip,Back,False,PASS,,NOT_VERIFIED
ea_pull_up_wide_grip,Pull Up Wide Grip,Back,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_pull_up_wide_grip_front_view,Pull Up Wide Grip Front View,Back,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_push_pull_chair_over_head_pull,Push Pull Chair Over Head Pull,Back,True,PASS,,PASS
ea_resistance_band_cable_row,Resistance Band - Cable Row,Back,False,PASS,,NOT_VERIFIED
ea_resistance_band_cross_body_single_straight_arm_supinated_pulldown,Resistance Band Cross Body Single Straight Arm Supinated Pulldown,Back,False,PASS,,NOT_VERIFIED
ea_resistance_band_floor_hyperextension,Resistance Band Floor Hyperextension,Back,False,PASS,,NOT_VERIFIED
ea_resistance_band_kneeling_cross_body_single_straight_arm_supinated_pulldown,Resistance Band Kneeling Cross Body Single Straight Arm Supinated Pulldown,Back,False,PASS,,NOT_VERIFIED
ea_resistance_band_lying_hyperextension_abduction,Resistance Band Lying Hyperextension Abduction,Back,False,PASS,,NOT_VERIFIED
ea_reverse_grip_lat_pull_down,Reverse Grip Lat Pull Down,Back,False,PASS,,NOT_VERIFIED
ea_romanian_deadlift_barbell,Romanian Deadlift Barbell,Back,False,PASS,,NOT_VERIFIED
ea_seated_cable_row_v_bar_machine,Seated Cable Row V Bar Machine,Back,False,PASS,,NOT_VERIFIED
ea_seated_normal_grip_row_machine,Seated Normal Grip Row Machine,Back,False,PASS,,NOT_VERIFIED
ea_seated_resistance_band_cable_rows,Seated Resistance Band - Cable Rows,Back,False,PASS,,NOT_VERIFIED
ea_seated_row_machine_rows,Seated Row Machine Rows,Back,True,PASS,,PASS
ea_single_arm_cable_row_left,Single Arm Cable Row Left,Back,False,PASS,,NOT_VERIFIED
ea_single_arm_cable_row_right,Single Arm Cable Row Right,Back,False,PASS,,NOT_VERIFIED
ea_single_arm_standing_low_cable_row,Single Arm Standing Low Cable Row,Back,False,PASS,,NOT_VERIFIED
ea_single_kettlebell_deadlift,Single Kettlebell Deadlift,Back,False,PASS,,NOT_VERIFIED
ea_standing_lat_cable_pull_over,Standing Lat Cable Pull Over,Back,False,PASS,,NOT_VERIFIED
ea_straight_arm_cable_lat_pull_down,Straight Arm Cable Lat Pull Down,Back,True,PASS,,PASS
ea_straight_bar_cable_pull_down,Straight Bar Cable Pull Down,Back,False,PASS,,NOT_VERIFIED
ea_straight_bar_cable_row_close_grip,Straight Bar Cable Row Close Grip,Back,False,PASS,,NOT_VERIFIED
ea_straight_bar_cable_row_normal_grip,Straight Bar Cable Row Normal Grip,Back,False,PASS,,NOT_VERIFIED
ea_superman,Superman,Back,False,PASS,,NOT_VERIFIED
ea_superman_pulls,Superman Pulls,Back,False,PASS,,NOT_VERIFIED
ea_superman_pulls_resistance_band,Superman Pulls Resistance Band,Back,False,PASS,,NOT_VERIFIED
ea_supine_push_up,Supine Push Up,Back,False,PASS,,NOT_VERIFIED
ea_suspension_trainer_with_grips_bent_knee_inverted_row,Suspension Trainer with Grips Bent Knee Inverted Row,Back,False,PASS,,NOT_VERIFIED
ea_suspension_trainer_with_grips_chin_up,Suspension Trainer with Grips Chin-up,Back,False,PASS,,NOT_VERIFIED
ea_suspension_trainer_with_grips_high_row,Suspension Trainer with Grips High Row,Back,False,PASS,,NOT_VERIFIED
ea_suspension_trainer_with_grips_inverted_row,Suspension Trainer with Grips Inverted Row,Back,False,PASS,,NOT_VERIFIED
ea_suspension_trainer_with_grips_inverted_row_arm_twist,Suspension Trainer with Grips Inverted Row Arm Twist,Back,False,PASS,,NOT_VERIFIED
ea_suspension_trainer_with_grips_knee_tuck_row,Suspension Trainer with Grips Knee Tuck Row,Back,False,PASS,,NOT_VERIFIED
ea_suspension_trainer_with_grips_pull_up,Suspension Trainer with Grips Pull-up,Back,False,PASS,,NOT_VERIFIED
ea_suspension_trainer_with_grips_wide_grip_inverted_row_on_floor_1,Suspension Trainer with Grips Wide Grip Inverted Row on Floor_1,Back,True,PASS,,PASS
ea_theraband_scapula_retraction,Theraband Scapula Retraction,Back,True,P2,PRIOR_REAUDIT,PASS
ea_trap_bar_deadlift,Trap Bar Deadlift,Back,False,PASS,,NOT_VERIFIED
ea_upright_row_barbell,Upright Row Barbell,Back,False,P1,UPRIGHT_ROW,NOT_VERIFIED
ea_v_bar_lat_pull_down,V Bar Lat Pull Down,Back,False,PASS,,NOT_VERIFIED
ea_weighted_back_extensions_on_hyperextension_bench,Weighted Back Extensions on Hyperextension Bench,Back,True,PASS,,PASS
ea_alternate_biceps_curl_resistance_band,Alternate Biceps Curl Resistance Band,Biceps,True,PASS,,PASS
ea_alternate_biceps_curl_standing_dumbbells,Alternate Biceps Curl Standing Dumbbells,Biceps,True,PASS,,PASS
ea_alternate_hammer_curl_standing_dumbbells,Alternate Hammer Curl Standing Dumbbells,Biceps,False,PASS,,NOT_VERIFIED
ea_alternating_biceps_curl_seated_dumbbells,Alternating Biceps Curl Seated Dumbbells,Biceps,False,PASS,,NOT_VERIFIED
ea_alternating_biceps_hammer_curl_resistance_band,Alternating Biceps Hammer Curl Resistance Band,Biceps,False,PASS,,NOT_VERIFIED
ea_band_close_grip_biceps_curl,Band Close-grip Biceps Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_band_concentration_curl,Band Concentration Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_band_cross_chest_biceps_curl,Band Cross Chest Biceps Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_band_incline_alternate_hammer_curl,Band Incline Alternate Hammer Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_band_incline_biceps_curl,Band Incline Biceps Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_band_incline_hammer_curl,Band Incline Hammer Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_band_kneeling_preacher_curl,Band Kneeling Preacher Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_band_prone_incline_curl,Band Prone Incline Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_band_prone_incline_hammer_curl,Band Prone Incline Hammer Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_band_reverse_spider_curl,Band Reverse Spider Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_barbell_alternate_biceps_curl,Barbell Alternate Biceps Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_barbell_bicep_curl_close_grip,Barbell Bicep Curl Close Grip,Biceps,False,PASS,,NOT_VERIFIED
ea_barbell_bicep_curl_normal_grip,Barbell Bicep Curl Normal Grip,Biceps,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_barbell_bicep_curl_wide_grip,Barbell Bicep Curl Wide Grip,Biceps,False,PASS,,NOT_VERIFIED
ea_barbell_biceps_curl,Barbell Biceps Curl,Biceps,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_barbell_curl,Barbell Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_barbell_drag_biceps_curl,Barbell Drag Biceps Curl,Biceps,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_barbell_drag_curl,Barbell Drag Curl,Biceps,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_barbell_lap_curl,Barbell Lap Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_barbell_preacher_curl,Barbell Preacher Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_barbell_reverse_biceps_curl,Barbell Reverse Biceps Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_barbell_reverse_spider_curl,Barbell Reverse Spider Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_barbell_seated_concentration_biceps_curl,Barbell Seated Concentration Biceps Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_barbell_single_arm_biceps_curl,Barbell Single Arm Biceps Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_barbell_standing_close_grip_curl,Barbell Standing Close Grip Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_barbell_standing_concentration_curl,Barbell Standing Concentration Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_barbell_standing_wide_grip_biceps_curls,Barbell Standing Wide Grip Biceps Curls,Biceps,False,PASS,,NOT_VERIFIED
ea_barbell_wide_grip_biceps_curl,Barbell Wide Grip Biceps Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_bicep_curl_low_cable_machine_normal_grip,Bicep Curl Low Cable Machine Normal Grip,Biceps,False,PASS,,NOT_VERIFIED
ea_biceps_curl_cable,Biceps Curl Cable,Biceps,False,PASS,,NOT_VERIFIED
ea_biceps_curl_cable_wide_grip,Biceps Curl Cable Wide Grip,Biceps,False,PASS,,NOT_VERIFIED
ea_biceps_curl_cable_wide_grip_crossover_machine,Biceps Curl Cable Wide Grip Crossover Machine,Biceps,False,PASS,,NOT_VERIFIED
ea_biceps_curl_front_step,Biceps Curl Front Step,Biceps,False,PASS,,NOT_VERIFIED
ea_biceps_curl_resistance_band,Biceps Curl Resistance Band,Biceps,False,PASS,,NOT_VERIFIED
ea_biceps_curl_to_shoulder_press_resistance_band,Biceps Curl to Shoulder Press Resistance Band,Biceps,False,PASS,,NOT_VERIFIED
ea_biceps_leg_concentration_curl,Biceps Leg Concentration Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_cable_biceps_curl_ez_bar,Cable Biceps Curl (ez-bar),Biceps,False,PASS,,NOT_VERIFIED
ea_cable_close_grip_curl,Cable Close Grip Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_cable_one_arm_curl,Cable One Arm Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_cable_one_arm_inner_biceps_curl,Cable One Arm Inner Biceps Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_cable_overhead_curl,Cable Overhead Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_cable_preacher_curl,Cable Preacher Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_cable_reverse_curl,Cable Reverse Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_cable_twisting_biceps_curl,Cable Twisting Biceps Curl,Biceps,True,PASS,,PASS
ea_concentration_curls_dumbbell,Concentration Curls Dumbbell,Biceps,False,PASS,,NOT_VERIFIED
ea_doorway_biceps_curl,Doorway Biceps Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_drag_curl_dumbbell,Drag Curl Dumbbell,Biceps,False,PASS,,NOT_VERIFIED
ea_drag_curl_resistance_band,Drag Curl Resistance Band,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_alternate_biceps_curl,Dumbbell Alternate Biceps Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_alternate_biceps_curl_version_2,Dumbbell Alternate Biceps Curl (version 2),Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_alternate_seated_hammer_curl,Dumbbell Alternate Seated Hammer Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_biceps_curl_with_overhead_extension_on_stability_ball,Dumbbell Biceps Curl with Overhead Extension on Stability Ball,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_close_grip_simultaneous_curl,Dumbbell Close-grip Simultaneous Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_cross_body_hammer_curl_version_2,Dumbbell Cross Body Hammer Curl (version 2),Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_curls,Dumbbell Curls,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_curls_alternating,Dumbbell Curls Alternating,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_drag_over_shoulder_bicep_curl,Dumbbell Drag Over Shoulder Bicep Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_half_biceps_curl_for_21s,Dumbbell Half Biceps Curl For 21s,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_hammer_curl,Dumbbell Hammer Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_hammer_curl_simultaneous_arms,Dumbbell Hammer Curl Simultaneous Arms,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_hammer_preacher_curl_simultaneous_arms,Dumbbell Hammer Preacher Curl Simultaneous Arms,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_hammer_strict_curl,Dumbbell Hammer Strict Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_high_curl,Dumbbell High Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_incline_alternate_bicep_curl,Dumbbell Incline Alternate Bicep Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_incline_alternate_curl,Dumbbell Incline Alternate Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_incline_alternate_hammer_curl,Dumbbell Incline Alternate Hammer Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_incline_biceps_simultaneous_curl,Dumbbell Incline Biceps Simultaneous Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_incline_hammer_simultaneous_curl,Dumbbell Incline Hammer Simultaneous Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_incline_simultaneous_curl,Dumbbell Incline Simultaneous Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_lying_supine_curl,Dumbbell Lying Supine Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_one_arm_hammer_preacher_curl,Dumbbell One Arm Hammer Preacher Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_one_arm_reverse_preacher_curl,Dumbbell One Arm Reverse Preacher Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_one_arm_zottman_preacher_curl,Dumbbell One Arm Zottman Preacher Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_preacher_curl,Dumbbell Preacher Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_preacher_curl_turned_torso,Dumbbell Preacher Curl (turned Torso),Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_preacher_curl_over_exercise_ball,Dumbbell Preacher Curl Over Exercise Ball,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_prone_incline_curl,Dumbbell Prone Incline Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_prone_incline_hammer_curl,Dumbbell Prone Incline Hammer Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_reverse_grip_biceps_curl,Dumbbell Reverse Grip Biceps Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_reverse_spider_curl,Dumbbell Reverse Spider Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_seated_curl,Dumbbell Seated Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_seated_hammer_curl,Dumbbell Seated Hammer Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_seated_preacher_curl,Dumbbell Seated Preacher Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_seated_reverse_grip_concentration_curl,Dumbbell Seated Reverse Grip Concentration Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_seated_zottman_curl,Dumbbell Seated Zottman Curl,Biceps,True,P2,PRIOR_REAUDIT,PASS
ea_dumbbell_simultaneous_biceps_curl,Dumbbell Simultaneous Biceps Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_standing_concentration_curl,Dumbbell Standing Concentration Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_standing_hammer_drag_curl,Dumbbell Standing Hammer Drag Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_standing_one_arm_concentration_curl,Dumbbell Standing One Arm Concentration Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_standing_one_arm_curl_over_incline_bench,Dumbbell Standing One Arm Curl Over Incline Bench,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_standing_preacher_curl,Dumbbell Standing Preacher Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_standing_reverse_curl,Dumbbell Standing Reverse Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_standing_simultaneous_biceps_curl,Dumbbell Standing Simultaneous Biceps Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_standing_wide_simultaneous_biceps_curl,Dumbbell Standing Wide Simultaneous Biceps Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_waiter_biceps_curl,Dumbbell Waiter Biceps Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_zottman_curl,Dumbbell Zottman Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_dumbbell_zottman_preacher_curl,Dumbbell Zottman Preacher Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_ez_barbell_close_grip_curl,EZ Barbell Close Grip Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_ez_barbell_curl,EZ Barbell Curl,Biceps,False,PASS,,NOT_VERIFIED
ea_ez_bar_biceps_curl_close_grip,Ez Bar Biceps Curl Close Grip,Biceps,False,PASS,,NOT_VERIFIED
ea_ez_bar_biceps_curl_normal_grip,Ez Bar Biceps Curl Normal Grip,Biceps,False,PASS,,NOT_VERIFIED
ea_ez_bar_biceps_curl_wide_grip,Ez Bar Biceps Curl Wide Grip,Biceps,False,PASS,,NOT_VERIFIED
ea_ez_bar_cable_curl_wide_grip,Ez Bar Cable Curl Wide Grip,Biceps,False,PASS,,NOT_VERIFIED
ea_ez_bar_cable_curl_wide_grip_crossover_machine,Ez Bar Cable Curl Wide Grip Crossover Machine,Biceps,False,PASS,,NOT_VERIFIED
ea_hammer_curl_resistance_band_simultaneous,Hammer Curl Resistance Band Simultaneous,Biceps,False,PASS,,NOT_VERIFIED
ea_hammer_strength_mts_iso_lateral_biceps_curl_alternate_arm,Hammer Strength MTS Iso-lateral Biceps Curl Alternate Arm,Biceps,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_hammer_strength_mts_iso_lateral_biceps_curl_arm_alternating,Hammer Strength MTS Iso-lateral Biceps Curl Arm Alternating,Biceps,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
